email,first_name,last_name,company_name,phone_number,website,location,address,rating,reviews,business_type,mv_quality,mv_result,source,place_id,shared_email_count
info@selectphysicaltherapy.com,Select,Physical Therapy - Heights,Select Physical Therapy - Heights,(713) 861-2722,https://www.selectphysicaltherapy.com/contact/find-a-location/tx/houston/heights/?ty=xt,Houston,"4000 Washington Ave Suite 306, Houston, TX 77007",4.9,194,Physical therapy clinic,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJg3863qzAQIYRZIz8Rf4oF58,3
admin@amerikeys.com,AMERIKEYS,Locksmith,AMERIKEYS Locksmith,(210) 967-5397,http://www.amerikeys.com/,San Antonio,"15719 San Pedro Ave, San Antonio, TX 78232",4.8,193,Locksmith,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ67h8ew2KXIYRiNDvb0Ql7Iw,1
info@crockettservice.com,Crockett,Service Center,Crockett Service Center,(972) 243-3933,http://www.crockettservice.com/,Dallas,"11064 Harry Hines Blvd, Dallas, TX 75229",4,193,Lawn mower store,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ4zol6XydToYROmcsVK9-ncs,1
info@guptasmilestudio.com,Gupta,Smile Studio - Orthodontics,Gupta Smile Studio - Orthodontics,(214) 254-3772,https://guptasmilestudio.com/,Dallas,"1222 N Bishop Ave Suite 600, Dallas, TX 75208",5,193,Orthodontist,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJkVvqw8KZToYR4qEDa_eqk58,1
info@healthsourcechiro.com,HealthSource,Chiropractic of Southwest Fort Worth,HealthSource Chiropractic of Southwest Fort Worth,(682) 708-2225,https://www.healthsourcechiro.com/location/southwest-fort-worth,Fort Worth,"4747 S Hulen St #101, Fort Worth, TX 76132",5,193,Chiropractor,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJC13lHJZtToYRCQSfv9Yc_mg,1
info@precisedental.net,Precise,Dental of Houston,Precise Dental of Houston,(713) 812-1712,http://www.precisedental.net/?utm_campaign=gmb,Houston,"2550 N Loop W Fwy Suite #110, Houston, TX 77092",4.9,193,Cosmetic dentist,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJT4xmRPrGQIYRfuqoiyofr6o,1
info@surfacepropowerwash.com,Surface,Pro Power Wash,Surface Pro Power Wash,(214) 764-5913,https://www.surfacepropowerwash.com/,Plano,"7016 Sanders Ln, Plano, TX 75025",5,193,Pressure washing service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJFSXDwkIZTIYRSJWEBiJT35Q,1
info@compeangroup.com,Compean,Group / Evan Compean,Compean Group / Evan Compean,(832) 777-3904,https://www.compeangroup.com/?utm_source=google&utm_medium=gbp&utm_campaign=profile,Houston,"802 W Patton St, Houston, TX 77009",5,192,Real estate agent,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ68t1xc_DQIYRX8e4qwD4EQU,1
novabodyshop@yahoo.com,Nova,Body Shop,Nova Body Shop,(512) 837-7723,http://novabodyshop.com/,Austin,"8415 N Lamar Blvd, Austin, TX 78753",4.8,192,Auto body shop,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJQ563ZtHLRIYR8vv6uBhVB1U,1
info@heritagemuaythai.com,Heritage,Muay Thai,Heritage Muay Thai,(346) 868-3908,https://heritagemuaythai.com/,Houston,"3308 Ella Blvd Suite 3308A, Houston, TX 77018",4.9,191,Martial arts school,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ05qbhj2_QIYRKPAnWsgf-w8,1
oiras_ftp@yahoo.com,Oira's,Food Truck Park - Food Court,Oira's Food Truck Park - Food Court,(915) 359-5868,https://www.oirasfoodtruckpark.com/,El Paso,"10308 Dyer St, El Paso, TX 79924",4.6,191,Food court,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ45oxtCVR54YRNcOUqcq2sYc,1
service@sanborns.com,Sanborn's,Mexico Insurance,Sanborn's Mexico Insurance,(210) 979-9993,https://locations.sanborns.com/sanborns-san-antonio-tx/,San Antonio,"7303 San Pedro Ave Suite 103, San Antonio, TX 78216",4.9,191,Insurance agency,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJewF_FeJfXIYRVKLStKz2sKU,1
info@islafd.com,Isla,Dental,Isla Dental,(945) 250-0530,https://islafd.com/,Lewisville,"724 W Main St Suite 316, Lewisville, TX 75067",4.9,190,Dentist,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJJ0itsxItTIYR9nSpyz6zunA,1
info@apexroofing.biz,Apex,Roofing & General Contractors,Apex Roofing & General Contractors,(726) 727-7663,https://apexroofing.biz/,San Antonio,"8131 W Hausman Rd Ste 103, San Antonio, TX 78249",4.9,189,Roofing contractor,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJDSH466KVt0MR_xYtFvHW7wU,1
info@oathletik.com,O,Athletik,O Athletik,(713) 320-2450,http://oathletik.com/,Houston,"767 N Shepherd Dr, Houston, TX 77007",4.4,189,Gym,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJT77DYkbHQIYRZ-_RRTTSfg4,1
info@plantationdental.net,Plantation,Dental,Plantation Dental,(832) 886-0033,http://www.plantationdental.net/,Missouri City,"4417 Sienna Pkwy #100, Missouri City, TX 77459",4.8,189,Dentist,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJV7criLfvQIYRK33gHQB3MqU,1
service@sugarcreekauto.com,Sugar,Creek Auto,Sugar Creek Auto,(281) 208-9100,http://www.sugarcreekauto.com/,Stafford,"741 Dulles Ave, Stafford, TX 77477",4.5,189,Auto repair shop,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ32t4tzfmQIYRqFzK4acfLPU,1
arrowkeyservice@yahoo.com,Arrow,Key Service,Arrow Key Service,(210) 341-9595,http://www.arrowkeyservice.com/,San Antonio,"4322 Vance Jackson Rd, San Antonio, TX 78230",4.9,188,Locksmith,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ5fBp8ileXIYRzoSO4zxZie0,1
globalac2009@yahoo.com,Global,A/C & Heating LLC.,Global A/C & Heating LLC.,(956) 583-3231,https://www.globalacandheatingllc.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,Mission,"304 Elida St, Mission, TX 78573",4.7,188,HVAC contractor,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ-zaIvKOoZYYRFbpm_q4Tc8Y,1
info@askmagnify.com,KidSmiles,,KidSmiles,(325) 949-6656,http://www.kidsmilestx.com/,San Angelo,"2141 Hamilton Way STE 104, San Angelo, TX 76904",4.8,188,Dentist,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ77eAng7lV4YRlnfa5LNoKs0,1
info@paintmasterstexas.com,Paint,Masters of Texas,Paint Masters of Texas,(210) 979-0902,http://www.paintmasterstexas.com/,San Antonio,"2313 Lockhill Selma Rd #229, San Antonio, TX 78230",4.9,188,Painter,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJJ6d2SWNgXIYR_84-3KTPH4Y,1
info@bglawtexas.com,Biggs,& Greenslade P.C.,Biggs & Greenslade P.C.,(903) 405-2686,https://www.bglawtexas.com/,Tyler,"1028 Asher Wy Suite 200, Tyler, TX 75703",4.9,187,Personal injury attorney,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJHR_IPhbLSYYR0aYcY-UNw8k,1
staff@copydotcom.com,Copy.com,,Copy.com,(713) 528-1201,http://www.copydotcom.com/,Houston,"4230 Richmond Ave, Houston, TX 77027",4.5,187,Print shop,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJKXY-52G_QIYRd7HDrKEhAiA,1
info@lfmremodeling.com,LFM,Construction & Remodeling,LFM Construction & Remodeling,(512) 549-2434,https://www.lfmremodeling.com/?utm_source=google&utm_medium=GMB&utm_campaign=GMB&utm_id=GMB,Austin,"2307 Thornton Rd Unit 103, Austin, TX 78704",4.9,187,General contractor,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJlU5jsdWXwoARyLm2jfJvV20,1
sharplocksmith@sbcglobal.net,Sharp,Brothers Locksmith,Sharp Brothers Locksmith,(512) 447-1061,https://www.therealsharpbrotherslocksmith.com/,Austin,"507 W Mary St, Austin, TX 78704",4.9,187,Locksmith,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJVwOJduS0RIYRUzxzB4iJHHg,1
info@citi-dental.com,Citi,Dental,Citi Dental,(214) 943-2484,http://www.citi-dental.com/,Dallas,"655 W Illinois Ave #1065, Dallas, TX 75224",5,186,Dentist,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJNa1ZB_mZToYR9nyXO7aLEtA,1
info@punumroofinghouston.com,Punum,"Roofing of Houston, Inc.","Punum Roofing of Houston, Inc.",(281) 797-0240,https://punumroofinghouston.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,Cypress,"15926 Cypress North Houston Rd #50, Cypress, TX 77429",4.9,186,Roofing contractor,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJhxziXpDPQIYRWA9aEhSmju8,1
info@riveroaksmedspa.com,River,Oaks MedSpa,River Oaks MedSpa,(713) 621-2600,http://www.riveroaksmedspa.com/,Houston,"3100 Timmons Ln # 100, Houston, TX 77027",4.8,186,Medical spa,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJL1LGdR3BQIYR5MvMIclvRtM,1
stoneoak@victoryma.com,Victory,Martial Arts - Stone Oak,Victory Martial Arts - Stone Oak,(210) 479-6220,https://www.victoryma.com/school/stone-oak-texas/,San Antonio,"19179 Blanco Rd #107, San Antonio, TX 78258",4.9,186,Martial arts school,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJiRSTSztiXIYRTEAsbAxur4M,2
info@512brewing.com,(512),Brewing Company,(512) Brewing Company,(512) 921-1545,http://www.512brewing.com/,Austin,"407 Radam Ln, Austin, TX 78745",4.8,185,Brewery,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ236XXrm0RIYRHL-NPzrdEmw,1
info@dancestudiodallas.com,Alpha,Midway Dance Studio,Alpha Midway Dance Studio,(214) 668-7904,http://www.dancestudiodallas.com/,Dallas,"13740 Midway Rd #714, Dallas, TX 75244",4.9,185,Dance school,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJreqEDysnTIYRkmpnR3QLrP8,1
automastersrepairshop@yahoo.com,Auto,Masters Repair Shop,Auto Masters Repair Shop,(254) 226-3541,https://automasterskilleen.com/,Killeen,"325 E Veterans Memorial Blvd, Killeen, TX 76541",4.7,185,Auto repair shop,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ6QdLp8dLRYYRbOvzFnCuJoQ,1
dispatch@dallastowingandrecovery.com,Dallas,Towing & Recovery,Dallas Towing & Recovery,(214) 394-9160,https://dallastowingandrecovery.com/?utm_source=omg-gbp&utm_medium=webclick,Dallas,"2406 Vilbig Rd, Dallas, TX 75212",4.7,185,Towing service,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJV9gXhVSdToYRv_lW47-ojJo,1
abilene.tx@elwoodstaffing.com,Elwood,Staffing,Elwood Staffing,(915) 313-5268,https://www.elwoodstaffing.com/contact-us-and-locations/TX/El-Paso,El Paso,"1188 N Yarbrough Dr ste n, El Paso, TX 79925",4.5,185,Employment agency,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJO0asMLJE54YRxSi2-XKi3CE,2
service@katyrichmondtowing.com,Katy,Richmond Towing,Katy Richmond Towing,(832) 276-9249,http://katyrichmondtowing.com/,Richmond,"19819 Laguna Hills Ct, Richmond, TX 77407",4.9,185,Towing service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJtc3oYIEAI4QRabtM99SMg6o,1
info@sentral.com,Sentral,East Austin at 1630 E. Sixth | Austin Apartments,Sentral East Austin at 1630 E. Sixth | Austin Apartments,(888) 689-1723,https://www.sentral.com/austin/east-austin-1630?rcstdid=Mg%3D%3D-YRjTEizZPgM%3D?utm_source=google&utm_medium=gbp,Austin,"1630 E 6th St, Austin, TX 78702",4.7,185,Apartment complex,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJs2SkKbe1RIYRAf6jMTOondk,1
sales@galaxystones.com,Galaxy,Stone,Galaxy Stone,(281) 447-2020,https://galaxystones.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,Houston,"9134 North Fwy, Houston, TX 77037",4.7,184,Granite supplier,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJE9N5DjbIQIYRTBw9XwzzYog,1
steven.roeder@ymail.com,Max,Tax Return's By Steve Roeder,Max Tax Return's By Steve Roeder,(817) 966-8181,https://www.maxtaxbysteveroeder.com/,,,5,184,Tax preparation service,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJtaf0xDffTYYRA3JGPdjtsUk,1
olu.sub@yahoo.com,Western,"Allied Refrigeration & Appliances Heating & Cooling Services, Inc.","Western Allied Refrigeration & Appliances Heating & Cooling Services, Inc.",(432) 260-7739,https://westernalliedrefrigeration.com/?utm_source=omg-gbp&utm_medium=webclick,,,4.6,184,HVAC contractor,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJfZ59nQHZ-4YR7sKCTwsR81I,1
info@efiletaxoffice.com,EZ-File,Tax & Preparation Services,EZ-File Tax & Preparation Services,(214) 303-9954,http://www.efiletaxoffice.com/,Dallas,"6510 Abrams Rd Suite 650, Dallas, TX 75231",5,183,Tax preparation service,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJn0kJUS-gToYRQIEOseND7_0,1
emetsplumbing@yahoo.com,Emet's,Plumbing,Emet's Plumbing,(713) 518-9038,https://emetsplumbing.com/,Pearland,"6118 Sharondale St, Pearland, TX 77584",4.9,183,Plumber,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ48PpCjKSQIYRwe-dirsq2yU,1
libertyservinc@aol.com,Liberty,Towing and Recovery,Liberty Towing and Recovery,(903) 593-7230,https://www.libertyservicesinc.com/,Tyler,"4848 Tidwell Dr, Tyler, TX 75708",3.1,183,Towing service,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ8cUPAqnPSYYRaeAR59IeehU,1
paula@brenhamcollision.com,Brenham,Collision Center,Brenham Collision Center,(979) 277-0433,https://www.brenhamcollision.com/,Brenham,"810 W Main St, Brenham, TX 77833",4.8,182,Auto body shop,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJL_n_3x-oRoYRu25Utle6yvs,1
info@centerofchiropractic1.com,Center,Of Chiropractic - Houston Chiropractor,Center Of Chiropractic - Houston Chiropractor,(832) 230-8059,http://www.centerofchiropractic1.com/,Houston,"14511 Old Katy Rd suite 225, Houston, TX 77079",5,182,Chiropractor,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJeZK7VF3bQIYRlEGeBkuLkjU,1
info@lakeshorervresort.com,Lakeshore,RV Resort,Lakeshore RV Resort,(469) 661-3827,http://www.lakeshorervresort.com/,Garland,"1233 E Interstate 30, Garland, TX 75043",4.1,182,RV park,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJye1EMyepToYRlhVmsIKdhZI,1
info@rcfhardwoods.com,River,City Flooring,River City Flooring,(210) 593-3358,http://www.rcfhardwoods.com/?utm_source=GMBSocialClimb&utm_medium=RiverCityFlooring,San Antonio,"3859 Stahl Rd, San Antonio, TX 78217",4.9,182,Flooring store,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJHZo3tYeJXIYR3vTnAr1TR44,1
info@taxespositivos.com,Taxes,Positivos LLC,Taxes Positivos LLC,(305) 988-8621,http://www.taxespositivos.com/,Austin,"13740 N Hwy 183 Ste O2, Austin, TX 78750",4.9,182,Tax preparation service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ0xcRQfstW4YRIoGFQ3ky0Mo,1
info@bestdentalcaretylertx.com,Best,Dental Care at Tyler,Best Dental Care at Tyler,(903) 593-3333,https://www.bestdentalcaretylertx.com/,Tyler,"3310 S SW Loop 323, Tyler, TX 75701",4.4,181,Dentist,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJXfLxErjLSYYRe5HXQ1lXJ_E,1
info@lawsontravel.com,Lawson,Travel,Lawson Travel,(214) 631-2458,http://www.lawsontravel.com/,Dallas,"1140 Empire Central Dr #620, Dallas, TX 75247",4.5,181,Travel agency,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJtXrrL16cToYRWUnh1hv2E_A,1
info@sanantoniotxbailbond.com,McRae,Bail Bonds,McRae Bail Bonds,(210) 463-5561,https://sanantoniotxbailbond.com/,San Antonio,"4023 S Presa St, San Antonio, TX 78223",4.4,181,Bail bonds service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJixg1eiz2XIYR574hXA5CsAQ,1
info@poolcarespecialists.com,Pool,Care Specialists,Pool Care Specialists,(972) 829-8485,https://poolcarespecialists.com/?utm_source=business_profile&utm_medium=gbp_organic&utm_campaign=gbp_tracking,Flower Mound,"2201 Long Prairie Rd Ste 107-123, Flower Mound, TX 75022",4.9,181,Pool cleaning service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJeQ0GroYtTIYRZ4-rQ9NwFyI,1
info@prestox.com,Presto-X,Pest Control,Presto-X Pest Control,(210) 812-2738,https://www.prestox.com/local-branches/texas/san-antonio?utm_source=google&utm_medium=gbp&utm_campaign=eg_listing_lg,San Antonio,"10022 I-35, San Antonio, TX 78233",4.8,181,Pest control service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJW-YcV-iMXIYR6EtMXblPjmI,1
reservations@thenicolett.com,The,Nicolett,The Nicolett,(806) 993-0144,http://nicolettrestaurant.com/,Lubbock,"511 Broadway St, Lubbock, TX 79401",4.2,181,Restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJnSZuO2MT_oYRPfP10YHiGMU,1
hello@life.family,LifeFamily,Austin,LifeFamily Austin,(512) 220-6383,http://life.family/,Austin,"8901 State Hwy 71, Austin, TX 78735",4.8,180,Church,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJBdbw5qVJW4YR-94FF7m7Ddo,1
info@millerdentistry.com,Miller,Dentistry,Miller Dentistry,(832) 905-0900,https://www.millerdentistry.com/contact-our-local-league-city-dental-practice-near-you-we-are-your-trusted-dentist,League City,"2500 Marina Bay Dr Suite Z, League City, TX 77573",4.9,180,Dentist,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJg-HStKidQIYRH4NjW4g9ThQ,1
info@carlosplumbingelectrical.com,Carlos,& Sons Plumbing & Electrical,Carlos & Sons Plumbing & Electrical,(214) 740-3098,https://carlosplumbingelectrical.com/,Dallas,"1325 S Brighton Ave #1603, Dallas, TX 75208",4.8,179,Plumber,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJvTtbnL-bToYRDBKN2Ts0wG0,1
info@onthespottowingtransportinc.com,On,The Spot Towing & Transport,On The Spot Towing & Transport,(281) 979-5103,https://onthespottowingtransportinc.com/,Houston,"7526 Antoine Dr, Houston, TX 77088",4.9,179,Towing service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ4YpwnSPWB0oRiASEtKmNnd4,1
bcharsiu@yahoo.com,Parks,Legado Dentistry,Parks Legado Dentistry,(432) 223-0191,https://www.parkslegadodentistry.com/,,"7270 E, TX-191 STE 206, Odessa, TX 79765",5,179,Dentist,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJBWBYl7zP-4YR5Iv-FL3g-Qo,1
info@bap-geon.com,Bap,Geon Import Auto Parts,Bap Geon Import Auto Parts,(713) 227-1544,http://www.bap-geon.com/,Houston,"3403 Gulf Fwy, Houston, TX 77003",4.4,178,Auto parts store,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJc_4g4Py-QIYRYLKcm_lsf8U,1
info@hpumc.org,Highland,Park United Methodist Church,Highland Park United Methodist Church,(214) 521-3111,http://www.hpumc.org/,Dallas,"3300 Mockingbird Ln, Dallas, TX 75205",4.8,178,United Methodist church,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJFYcMaBufToYRW4pBI4-ZeUA,1
info@houstonpoolsunlimited.com,Houston,Pools Unlimited,Houston Pools Unlimited,(832) 605-8713,https://houstonpoolsunlimited.com/,Richmond,"23110 FM 1093 C4, Richmond, TX 77406",4.9,178,Swimming pool repair service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJB5DbPtEhQYYRvL8IGHWaJXQ,1
tommypellikan@yahoo.com,Quality,Roofing and Contracting,Quality Roofing and Contracting,(281) 964-7767,https://www.qualityroofingnorthhouston.com/,Spring,"3618 Bluebonnet Trace Dr, Spring, TX 77386",5,178,Roofing contractor,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJpxol_vBX54YRc7OzoOFQsQQ,1
info@txsuperbikes.com,Texas,Superbikes,Texas Superbikes,(945) 241-6088,http://txsuperbikes.com/,Richardson,"405 S Central Expy, Richardson, TX 75080",4.8,178,Motorcycle repair shop,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJbdZB0pWdToYRcNF5uMwgDuU,1
aws_dispatch@sbcglobal.net,Alanis,Wrecker Service,Alanis Wrecker Service,(210) 226-8858,https://alaniswrecker.net/?utm_source=omg-gbp&utm_medium=webclick,San Antonio,"1035 Culebra Rd, San Antonio, TX 78201",3.9,177,Towing service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJS9pu6CFfXIYR1sJLa7y8E2U,1
krodleplumbing@yahoo.com,K&K,Plumbing LLC,K&K Plumbing LLC,(903) 527-3696,http://kkplumbingllc.jobbersites.com/,Caddo Mills,"4017 Co Rd 2216, Caddo Mills, TX 75135",4.9,177,Plumber,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJNYY-EK3nS4YRqnUwwrEd4BE,1
info@sunshineroofingtx.com,Sunshine,Roofing,Sunshine Roofing,(214) 532-8878,http://sunshineroofingtx.com/,Dallas,"17215 Marianne Cir, Dallas, TX 75252",5,177,Roofing contractor,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJZ24ms9cjTIYRcESgz1nzsMI,1
clientservices@westtexaslaw.com,Ziegler,Estate Law Group,Ziegler Estate Law Group,(806) 765-8801,https://zieglerestatelaw.com/,Lubbock,"12413 Quaker Ave, Lubbock, TX 79424",4.9,177,Estate planning attorney,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJF9e6c_Vx_oYRfgRTgjJt9vs,1
info@4handsjunkremoval.com,4Hands,Junk Removal,4Hands Junk Removal,(512) 862-0383,http://4handsjunkremoval.com/?utm_campaign=gmb,Austin,"3304 Laurel Cir, Austin, TX 78731",5,176,Waste management service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJEUG2S8TLRIYRCSbIgLM9k-Y,1
info@acecomfort-tx.com,Ace,Comfort Air Conditioning & Heating,Ace Comfort Air Conditioning & Heating,(281) 658-5141,http://www.acecomfort-tx.com/,Houston,"601 Milwaukee St, Houston, TX 77009",5,176,HVAC contractor,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJdfHZ3mxpkk8RjzKMX4A1rsk,1
hi@austinaestheticatelier.com,Austin,Aesthetic Atelier - Medical Spa + Wellness,Austin Aesthetic Atelier - Medical Spa + Wellness,(512) 643-6430,https://austinaestheticatelier.com/,Austin,"10815 Ranch to Market Rd 2222 Bldg 3C STE 101, Austin, TX 78730",5,176,Medical spa,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJX6tblTQzW4YRR3O8KjiTbP8,1
info@customelectrictexas.com,Custom,Electric LLC,Custom Electric LLC,(469) 940-9100,http://www.customelectrictexas.com/,,,5,176,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJx53vnPAP6ggRaRpDHY65i_Y,1
info@myeliteevents.com,My,Elite Events,My Elite Events,(972) 664-4994,http://myeliteevents.com/,,,5,176,Event planner,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ5ZW2XpCFToYRkJHFhZCR75U,1
liquidationguys@yahoo.com,The,Liquidation Guys,The Liquidation Guys,(210) 731-9400,https://www.theliquidationguys.com/,San Antonio,"2730 Northwest Loop 410, San Antonio, TX 78230",4.6,176,Furniture store,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ30Ec9-pfXIYR3sACkv1oVYc,1
